stop_id,stop_name,region,metro,lat,lon,stop_use_count,degree,degree_centrality,weighted_degree,in_degree,out_degree,in_weight,out_weight,pagerank,approx_betweenness,approx_harmonic,in_largest_component,betweenness,is_ap,is_critical,is_critical_broad
43711,שדרות הרצל/שדרות גולדה מאיר,South,Periphery,31.067749,35.031579,,5,0.0001641389271879,600.0,3,2,300.0,300.0,2.1808064822742157e-05,0.0004202250051961,2985.590340221528,True,0.0004202250051961,False,False,False
50046,עמק השושנים/מנחם בגין,Center,Tel Aviv,31.923197,34.785425,,3,9.848335631278314e-05,600.0,1,2,300.0,300.0,4.097721119565269e-05,0.0004142825654363,2801.3368293434582,True,0.0004142825654363,False,False,False
19625,מחלף טורען,North,Periphery,32.765257,35.375082,,3,9.848335631278314e-05,600.0,1,2,226.0,374.0,2.0434556133059012e-05,0.0001272810777913,3022.222170464286,True,0.0001272810777913,False,False,False
20800,ישיבת שפתי צדיק/שלב ג,North,Periphery,32.987121,35.549572,,5,0.0001641389271879,600.0,1,4,322.0,278.0,3.475859169499167e-05,0.0008327190203551,3855.219381236282,True,0.0008327190203551,False,True,True
41963,נחום שריג/עוזי נרקיס,South,Beer Sheva,31.283527,34.806085,,2,6.565557087518876e-05,600.0,1,1,300.0,300.0,3.63911236588123e-05,8.864831854360833e-05,2223.2007321246133,True,8.864831854360833e-05,False,False,False
23748,רבינוביץ/בן גוריון,Center,Tel Aviv,31.999323,34.767875,,3,9.848335631278314e-05,600.0,1,2,300.0,300.0,2.0905568514060245e-05,1.8825150831173155e-06,2638.1295255379723,True,1.8825150831173155e-06,False,False,False
42245,בי''ס יפה נוף/נחום שריג,South,Beer Sheva,31.286491,34.807633,,2,6.565557087518876e-05,600.0,1,1,300.0,300.0,3.699002275716073e-05,2.2497627413605165e-05,1927.569833741262,True,2.2497627413605165e-05,False,False,False
41965,שדרות צה''ל/נחום שריג,South,Beer Sheva,31.286338,34.809142,,2,6.565557087518876e-05,600.0,1,1,300.0,300.0,3.476050009970661e-05,0.0,1808.223663667361,True,0.0,False,False,False
44524,מחנה בית ליד,Center,Periphery,32.32744,34.926847,,2,6.565557087518876e-05,600.0,1,1,301.0,299.0,2.4065184875165037e-05,0.0,2550.339229499947,True,0.0,False,False,False
15037,העצמאות/שד. בגין,Center,Tel Aviv,32.319911,34.937331,,6,0.0001969667126255,600.0,3,3,300.0,300.0,2.3383285550236745e-05,0.0008178939457478,3168.2204946174843,True,0.0008178939457478,False,True,True
22176,לבונה /אלמוגן,Center,Tel Aviv,31.900013,35.010972,,2,6.565557087518876e-05,600.0,1,1,300.0,300.0,2.4047357748429996e-05,0.0,2765.4117327581557,True,0.0,False,False,False
5758,צומת צלמון/אלחמרה,North,Periphery,32.85785,35.400731,,5,0.0001641389271879,600.0,3,2,300.0,300.0,4.124756386705425e-05,0.0002170590364905,2290.920916642887,True,0.0002170590364905,False,False,False
43936,נחום שריג/רחבעם זאבי,South,Beer Sheva,31.285419,34.805931,,2,6.565557087518876e-05,600.0,1,1,300.0,300.0,3.799435613154729e-05,5.557297297860708e-05,2064.446959981556,True,5.557297297860708e-05,False,False,False
5413,הדקל/צאלון,North,Periphery,32.783444,35.529831,,4,0.0001313111417503,600.0,1,3,298.0,302.0,2.6111052239369424e-05,0.0001567121469429,2644.403313533576,True,0.0001567121469429,False,False,False
51871,בית החולים תל השומר/כניסה ראשית,Center,Tel Aviv,32.048928,34.84118,,3,9.848335631278314e-05,600.0,2,1,300.0,300.0,1.677168460153408e-05,6.992948327271171e-07,3332.447413534139,True,6.992948327271171e-07,False,False,False
6038,יקותיאל אדם/יעקב מלול,North,Periphery,33.220696,35.569473,,2,6.565557087518876e-05,600.0,1,1,300.0,300.0,3.717741571370921e-05,1.8191440060750915e-07,1829.3129743013312,True,1.8191440060750915e-07,False,False,False
17368,עובדיה/בית אל,North,Haifa,32.81346,34.975556,,2,6.565557087518876e-05,600.0,1,1,300.0,300.0,3.0073746906175717e-05,3.3494299942158345e-05,1639.263419135374,True,3.3494299942158345e-05,False,False,False
1966,עובדיה,North,Haifa,32.813673,34.974097,,2,6.565557087518876e-05,600.0,1,1,300.0,300.0,2.9415229037057426e-05,4.410046075333555e-07,1552.4339233568194,True,4.410046075333555e-07,False,False,False
18643,אל ביאדר 1,North,Periphery,32.723569,35.355583,,3,9.848335631278314e-05,600.0,1,2,300.0,300.0,3.819308079759818e-05,9.149840697899312e-05,2034.6725231195949,True,9.149840697899312e-05,False,False,False
3757,עובדיה/שונמית,North,Haifa,32.814581,34.973317,,2,6.565557087518876e-05,600.0,1,1,300.0,300.0,2.8403240004994413e-05,2.205023037666777e-08,1550.814084071105,True,2.205023037666777e-08,False,False,False
14303,מלון השרון,Center,Tel Aviv,32.178707,34.803478,,2,6.565557087518876e-05,600.0,1,1,300.0,300.0,2.419491428917536e-05,1.690517662211196e-07,1955.333120889982,True,1.690517662211196e-07,False,False,False
3756,בית אל/שונמית,North,Haifa,32.815112,34.975898,,2,6.565557087518876e-05,600.0,1,1,300.0,300.0,2.763363599124565e-05,6.573173675284664e-05,1732.152226566912,True,6.573173675284664e-05,False,False,False
3944,עובדיה/התשבי,North,Haifa,32.813574,34.976785,,3,9.848335631278314e-05,600.0,1,2,300.0,300.0,3.26766722504913e-05,9.886194539104738e-05,1736.7554062205922,True,9.886194539104738e-05,False,False,False
39753,צבי הורוביץ/משולם סרנגה,Center,Tel Aviv,31.884877,34.788198,,2,6.565557087518876e-05,600.0,1,1,300.0,300.0,3.159238885563672e-05,4.21341640024539e-06,2028.849022150002,True,4.21341640024539e-06,False,False,False
14172,רמת ים/הגבורה,Center,Tel Aviv,32.171983,34.80137,,2,6.565557087518876e-05,600.0,1,1,300.0,300.0,2.04544217155952e-05,4.2495809528871765e-05,2189.3118526486915,True,4.2495809528871765e-05,False,False,False
14304,ככר דה שליט,Center,Tel Aviv,32.179018,34.805034,,3,9.848335631278314e-05,600.0,1,2,300.0,300.0,2.4534047123103853e-05,2.3738072961979806e-05,2072.733333635874,True,2.3738072961979806e-05,False,False,False
14168,מלון אכדיה,Center,Tel Aviv,32.168977,34.800299,,2,6.565557087518876e-05,600.0,1,1,300.0,300.0,1.8097607657557268e-05,7.55711550938735e-05,2370.012791015456,True,7.55711550938735e-05,False,False,False
14169,וינגייט/מדינת היהודים,Center,Tel Aviv,32.168318,34.802858,,2,6.565557087518876e-05,600.0,1,1,300.0,300.0,1.5014805842136386e-05,0.0001086465006588,2585.224988535732,True,0.0001086465006588,False,False,False
5994,הלבנון/הרי נפתלי,North,Periphery,33.219003,35.569949,,5,0.0001641389271879,600.0,2,3,300.0,300.0,4.295645606917981e-05,0.0001233820640726,2075.330915153948,True,0.0001233820640726,False,False,False
5602,יעקוב מלול/הלבנון,North,Periphery,33.220974,35.57139,,3,9.848335631278314e-05,600.0,1,2,300.0,300.0,3.780194770703362e-05,3.279971768529331e-05,1937.8543175799136,True,3.279971768529331e-05,False,False,False
20637,טעם הצבי/שלב א,North,Periphery,32.984815,35.549164,,6,0.0001969667126255,599.0,5,1,277.0,322.0,4.004888693429028e-05,0.0002147720774116,3609.47523414168,True,0.0002147720774116,False,False,False
48270,מסוף בית העלמין/איסוף,Center,Tel Aviv,32.002528,34.752095,,1,3.282778543759438e-05,599.0,0,1,0.0,599.0,5.108494361638839e-06,0.0,2438.700144859239,True,0.0,False,False,False
12277,צומת קיבוץ קטורה,South,Periphery,29.96881,35.06477,,4,0.0001313111417503,598.0,2,2,299.0,299.0,5.057820909867828e-05,2.693068136670372e-05,1736.300521033529,True,2.693068136670372e-05,False,False,False
12228,צומת סמר,South,Periphery,29.834256,35.029015,,3,9.848335631278314e-05,598.0,2,1,299.0,299.0,4.5713251876301765e-05,0.0002863626668633,2116.129014953677,True,0.0002863626668633,False,False,False
12278,צומת קטורה,South,Periphery,29.989086,35.076479,,4,0.0001313111417503,598.0,2,2,299.0,299.0,5.526003798365864e-05,0.0004737997960027,1731.7409734144817,True,0.0004737997960027,False,False,False
6581,בת הרים/הר אדיר,North,Periphery,32.966284,35.512023,,4,0.0001313111417503,598.0,2,2,299.0,299.0,2.6611005544477254e-05,5.103102043126572e-05,2238.934360387698,True,5.103102043126572e-05,False,False,False
8269,דוד המלך,Center,Jerusalem,31.679741,35.168682,,3,9.848335631278314e-05,598.0,2,1,299.0,299.0,3.684414990350612e-05,9.474421082863932e-05,3150.2418694935195,True,9.474421082863932e-05,False,False,False
27525,מלכי ישראל/אתרי המקרא,Center,Periphery,31.61307,34.756212,,5,0.0001641389271879,598.0,2,3,299.0,299.0,3.2653616311324045e-05,5.934185587714784e-05,3207.914193459578,True,5.934185587714784e-05,False,False,False
8264,שדרות דוד המלך/עזרא,Center,Jerusalem,31.66396,35.156218,,3,9.848335631278314e-05,598.0,2,1,299.0,299.0,5.7047895285237375e-05,0.0001660250882223,2268.6950747243727,True,0.0001660250882223,False,False,False
40566,דרך הים/דרך המלך,Center,Tel Aviv,32.064505,34.871713,,5,0.0001641389271879,598.0,2,3,299.0,299.0,4.113311884074625e-05,0.0002721450708238,2734.804733052519,True,0.0002721450708238,False,False,False
34985,אפרת שער צפוני/יציאה,Center,Jerusalem,31.680795,35.168757,,5,0.0001641389271879,598.0,1,4,299.0,299.0,3.674609254651909e-05,0.0002348656495522,3568.2423884858385,True,0.0002348656495522,False,False,False
47002,כובשי קטמון/כ''ט בנובמבר,Jerusalem,Jerusalem,31.765149,35.211481,,2,6.565557087518876e-05,598.0,1,1,299.0,299.0,1.2291771349568416e-05,0.0,2193.9001420666896,True,0.0,False,False,False
35016,שדרות דוד המלך/שדרות רחל אמנו,Center,Jerusalem,31.667506,35.160849,,3,9.848335631278314e-05,598.0,2,1,299.0,299.0,3.936666223895741e-05,0.0005350921019477,2708.961447655519,True,0.0005350921019477,False,False,False
18303,מנזר כרמלית,North,Periphery,32.703139,35.292718,,4,0.0001313111417503,598.0,3,1,299.0,299.0,4.1734787852285775e-05,6.0770631448592574e-05,1777.882727236058,True,6.0770631448592574e-05,False,False,False
8279,בי''ס אורות עציון לבנים,Center,Jerusalem,31.665248,35.15971,,2,6.565557087518876e-05,598.0,1,1,299.0,299.0,5.61057029038506e-05,0.0001974576916243,2460.9929177504087,True,0.0001974576916243,False,False,False
40906,שדרות דוד המלך/זרובבל,Center,Jerusalem,31.669555,35.162199,,4,0.0001313111417503,598.0,1,3,299.0,299.0,3.841322969650201e-05,0.0005681674475127,3000.5216425007966,True,0.0005681674475127,False,False,False
12125,צומת באר אורה/נמל תעופה רמון,South,Periphery,29.7095,34.998237,,4,0.0001313111417503,598.0,3,1,299.0,299.0,5.1060763204677925e-05,0.0010433082252884,2727.911022802225,True,0.0010433082252884,False,True,True
6203,שכונת בלאל,North,Periphery,32.721433,35.294279,,2,6.565557087518876e-05,598.0,1,1,299.0,299.0,2.382640891842387e-05,8.12366076768325e-05,2440.1848273516284,True,8.12366076768325e-05,False,False,False
12227,צומת מכרות תמנע לצפון,South,Periphery,29.764035,35.014302,,3,9.848335631278314e-05,598.0,1,2,299.0,299.0,4.55192092533308e-05,0.0006826347070392,2485.302163383512,True,0.0006826347070392,False,True,True
12129,צומת יטבתה,South,Periphery,29.893788,35.063239,,3,9.848335631278314e-05,598.0,1,2,299.0,299.0,4.607313144113308e-05,0.0002532873212983,1971.5592551116551,True,0.0002532873212983,False,False,False
47003,גילה/בשן,Center,Tel Aviv,32.322538,34.925627,,4,0.0001313111417503,598.0,1,3,299.0,299.0,2.496301826434126e-05,3.0753601007932774e-05,2818.9358277118527,True,3.0753601007932774e-05,False,False,False
38591,צומת אבו תור/דרך חברון,Jerusalem,Jerusalem,31.767776,35.226428,,2,6.565557087518876e-05,598.0,1,1,299.0,299.0,1.3025123105485598e-05,0.0,2670.308270826314,True,0.0,False,False,False
21041,בי''ס אל-קסטל,North,Periphery,32.71982,35.297433,,2,6.565557087518876e-05,598.0,1,1,299.0,299.0,2.244926111143601e-05,4.841798979407345e-05,2247.306918812953,True,4.841798979407345e-05,False,False,False
15751,הערבה/הזית,Center,Tel Aviv,31.877896,34.737958,,3,9.848335631278314e-05,598.0,1,2,299.0,299.0,3.146345265642433e-05,3.022006673625824e-07,2415.7997535441546,True,3.022006673625824e-07,False,False,False
50558,מסוף חריש/הורדה,Center,Periphery,32.471023,35.038527,,7,0.0002297944980631,598.0,3,4,519.0,79.0,4.351135007547613e-05,0.0008887916238748,3281.981112299466,True,0.0008887916238748,False,True,True
39160,הדוגית/המפרש,Center,Tel Aviv,31.868214,34.73588,,5,0.0001641389271879,598.0,3,2,299.0,299.0,3.641169231390354e-05,5.579264294048064e-06,2089.752235131023,True,5.579264294048064e-06,False,False,False
15750,התאנה/שדרות ז'בוטינסקי,Center,Tel Aviv,31.878801,34.738063,,3,9.848335631278314e-05,598.0,2,1,299.0,299.0,3.467590940097346e-05,2.305251357560722e-07,2401.459678985543,True,2.305251357560722e-07,False,False,False
12032,צומת רבדים,Center,Periphery,31.772318,34.805281,,5,0.0001641389271879,598.0,3,2,299.0,299.0,2.5370333848400536e-05,0.0003245559884204,3640.060969594952,True,0.0003245559884204,False,False,False
18464,בית הכנסת יוסף/יודפת,North,Periphery,32.708171,35.32022,,2,6.565557087518876e-05,598.0,1,1,299.0,299.0,1.2785602609370988e-05,1.0565735388819973e-07,2153.918361166219,True,1.0565735388819973e-07,False,False,False
47110,יהודה/יששכר,Jerusalem,Jerusalem,31.757521,35.218304,,2,6.565557087518876e-05,598.0,1,1,299.0,299.0,2.3250981663413056e-05,4.289081531660779e-06,2232.906997407044,True,4.289081531660779e-06,False,False,False
35470,משרד הפנים/שדרות מנחם בגין,North,Periphery,32.602228,35.297533,,3,9.848335631278314e-05,598.0,2,1,299.0,299.0,3.538025031596169e-05,3.56232221643934e-05,2471.451507423538,True,3.56232221643934e-05,False,False,False
9386,אלעזר המודעי/ריש לקיש,Jerusalem,Jerusalem,31.761408,35.214289,,2,6.565557087518876e-05,598.0,1,1,299.0,299.0,1.2051905244655446e-05,2.349861719666438e-06,2193.7160999883204,True,2.349861719666438e-06,False,False,False
21139,יודפת/ארבל,North,Periphery,32.709268,35.322929,,2,6.565557087518876e-05,598.0,1,1,299.0,299.0,1.564852900969832e-05,2.474786771193621e-05,2317.5538321072345,True,2.474786771193621e-05,False,False,False
46986,יהודה/דרך חברון,Jerusalem,Jerusalem,31.756442,35.221646,,2,6.565557087518876e-05,598.0,1,1,299.0,299.0,2.0784797195171055e-05,3.285026072882344e-05,2415.991527386035,True,3.285026072882344e-05,False,False,False
16631,רש''י/צדק,Center,Tel Aviv,32.089682,34.956231,,2,6.565557087518876e-05,596.0,1,1,298.0,298.0,2.609282776567137e-05,6.766912901759193e-05,2772.723965503076,True,6.766912901759193e-05,False,False,False
13086,המעפילים/נורדאו,Center,Tel Aviv,32.179674,34.817979,,6,0.0001969667126255,596.0,2,4,298.0,298.0,2.1357330708468e-05,0.0050831155705237,3483.9159244937177,True,0.0050831155705237,False,True,True
4037,דרך העלייה/היסמין,North,Periphery,32.518081,34.941412,,3,9.848335631278314e-05,596.0,2,1,298.0,298.0,3.8129944703803446e-05,5.832159199706687e-05,2556.230667294313,True,5.832159199706687e-05,False,False,False
23340,רש''י/יהודה הלוי,Center,Tel Aviv,32.089181,34.95423,,3,9.848335631278314e-05,596.0,1,2,298.0,298.0,2.7162662118559597e-05,0.0001056218895414,3080.5653135941934,True,0.0001056218895414,False,False,False
16630,רש''י/החלוץ,Center,Tel Aviv,32.090631,34.957175,,2,6.565557087518876e-05,596.0,1,1,298.0,298.0,2.4862270588530515e-05,3.4593783452590243e-05,2524.277458010198,True,3.4593783452590243e-05,False,False,False
16637,רש''י/שילה,Center,Tel Aviv,32.092292,34.958019,,2,6.565557087518876e-05,596.0,1,1,298.0,298.0,2.3407718465231225e-05,5.9128206705645485e-06,2330.9859529923065,True,5.9128206705645485e-06,False,False,False
16632,רש''י/הגליל,Center,Tel Aviv,32.097384,34.956844,,2,6.565557087518876e-05,596.0,1,1,298.0,298.0,2.0066216668271707e-05,3.164807689916275e-05,2503.084125703904,True,3.164807689916275e-05,False,False,False
16635,רש''י/ששת הימים,Center,Tel Aviv,32.094742,34.957413,,2,6.565557087518876e-05,596.0,1,1,298.0,298.0,2.1922748158065185e-05,4.485552004725642e-06,2321.1550504323377,True,4.485552004725642e-06,False,False,False
34030,וייצמן/הרצל,Center,Tel Aviv,31.86519,34.820502,,4,0.0001313111417503,596.0,2,2,298.0,298.0,2.738559525152597e-05,3.268187452851474e-05,2792.0116263551554,True,3.268187452851474e-05,False,False,False
5411,'הדקל א,North,Periphery,32.785461,35.527777,,2,6.565557087518876e-05,596.0,1,1,298.0,298.0,2.3431811036642515e-05,1.5843926476178183e-05,2418.256673074207,True,1.5843926476178183e-05,False,False,False
5764,חרצית/חלמונית,North,Periphery,32.785131,35.520272,,3,9.848335631278314e-05,596.0,1,2,298.0,298.0,1.6944342529351138e-05,5.9808076020331625e-05,2215.5216600327344,True,5.9808076020331625e-05,False,False,False
20108,עוקף כפר יאסיף 1,North,Haifa,32.952483,35.162739,,6,0.0001969667126255,596.0,3,3,298.0,298.0,7.183855608528315e-05,0.0014891295285094,2449.4079760040595,True,0.0014891295285094,False,True,True
20283,קניון נחמיה/הנשיא,North,Periphery,33.221329,35.576106,,5,0.0001641389271879,596.0,3,2,298.0,298.0,4.778048015293825e-05,9.009444128981e-06,1815.1543790632356,True,9.009444128981e-06,False,False,False
51921,תחנה תפעולית/מסוף גולדה,Center,Tel Aviv,32.077413,34.784747,,3,9.848335631278314e-05,596.0,0,3,0.0,596.0,5.108494361638839e-06,6.064075584934029e-06,3279.815213020053,True,6.064075584934029e-06,False,False,False
16990,חטיבת גולני/נהלל א,Center,Periphery,32.433355,34.932247,,3,9.848335631278314e-05,596.0,2,1,298.0,298.0,3.081286517624445e-05,1.6100776207420226e-05,2509.695468638737,True,1.6100776207420226e-05,False,False,False
42852,ת.רק''ל קרול,Center,Tel Aviv,32.091774,34.878051,,3,9.848335631278314e-05,596.0,2,1,298.0,298.0,1.2133301675789544e-05,4.377604424304941e-05,2507.8307153209016,True,4.377604424304941e-05,False,False,False
43151,עמנואל זיסמן,Jerusalem,Jerusalem,31.71911,35.230531,,2,6.565557087518876e-05,596.0,1,1,298.0,298.0,1.1658535206971446e-05,5.512557594166944e-08,2133.708002949297,True,5.512557594166944e-08,False,False,False
23321,לודיוב/גרינשפן,Center,Tel Aviv,32.095937,34.87674,,2,6.565557087518876e-05,596.0,1,1,298.0,298.0,1.5746688521768416e-05,2.064767026843759e-06,2302.523096285854,True,2.064767026843759e-06,False,False,False
5650,קיבוץ גשר,North,Periphery,32.619337,35.554443,,4,0.0001313111417503,596.0,2,2,298.0,298.0,6.626098707580086e-05,6.98008719988862e-05,1364.0613829551696,True,6.98008719988862e-05,False,False,False
9608,מרכז מסחרי/פארן,Jerusalem,Jerusalem,31.801195,35.227021,,3,9.848335631278314e-05,596.0,1,2,306.0,290.0,1.560519996240853e-05,7.792451577318637e-06,2924.968121357563,True,7.792451577318637e-06,False,False,False
47799,מסוף חצור הגלילית/רציפים,North,Periphery,32.98083,35.556268,,6,0.0001969667126255,596.0,1,5,232.0,364.0,3.1881625847458434e-05,0.0003369379481319,3312.133356502568,True,0.0003369379481319,False,False,False
16634,רש''י/רעות,Center,Tel Aviv,32.099268,34.955994,,2,6.565557087518876e-05,596.0,1,1,298.0,298.0,1.7556917193426897e-05,6.463225324241471e-05,2747.095939977969,True,6.463225324241471e-05,False,False,False
40360,ח'לאיל א נואר,North,Haifa,32.851626,35.187127,,5,0.0001641389271879,596.0,2,3,298.0,298.0,3.976310765079992e-05,0.005511352473839,2466.860717909856,True,0.005511352473839,False,True,True
29423,הראשונים/סוקולוב,Center,Tel Aviv,32.137801,34.836143,,4,0.0001313111417503,596.0,2,2,298.0,298.0,2.0450226080644286e-05,0.0034023648592468,3478.692784127643,True,0.0034023648592468,False,True,True
24830,צומת ביל''ו,Center,Tel Aviv,31.871477,34.820257,,9,0.0002954500689383,596.0,5,4,298.0,298.0,2.023558949820262e-05,0.001169996334168,3561.413018627156,True,0.001169996334168,False,True,True
28438,בית ספר תיכון,South,Beer Sheva,31.392932,34.768835,,7,0.0002297944980631,596.0,3,4,298.0,298.0,5.6515994344178e-05,0.0023691120695882,2586.519856361696,True,0.0023691120695882,False,True,True
51788,מחלף המחצבות/יציאה לכביש 60,North,Periphery,32.689636,35.302026,,2,6.565557087518876e-05,596.0,1,1,298.0,298.0,1.670857109376214e-05,0.0,2950.615866307015,True,0.0,False,False,False
26740,בורנשטיין/האופק,South,Periphery,30.989454,34.914822,,6,0.0001969667126255,596.0,1,5,346.0,250.0,4.130576085631578e-05,0.0048073255393002,3515.419219143145,True,0.0048073255393002,False,True,True
18042,כלנית/איריס,North,Periphery,33.009424,35.285313,,3,9.848335631278314e-05,596.0,2,1,278.0,318.0,7.405671425470158e-05,3.675038396111296e-08,2079.174047582084,True,3.675038396111296e-08,False,False,False
24833,צומת נען,Center,Tel Aviv,31.886591,34.834255,,3,9.848335631278314e-05,596.0,1,2,298.0,298.0,2.6667432267451533e-05,3.2729540794528534e-05,3634.317263582609,True,3.2729540794528534e-05,False,False,False
21236,עין מאהל א'/שכונת אלעבהרה,North,Periphery,32.717952,35.352609,,2,6.565557087518876e-05,594.0,1,1,297.0,297.0,3.6841846440144296e-05,6.208891135507246e-05,1963.9457162760768,True,6.208891135507246e-05,False,False,False
4948,משרד הפנים/שדרות מנחם בגין,North,Periphery,32.602307,35.297363,,3,9.848335631278314e-05,594.0,1,2,297.0,297.0,2.0471437383440715e-05,2.6854268259100183e-05,2512.4051460365336,True,2.6854268259100183e-05,False,False,False
14374,רמת ים/הגבורה,Center,Tel Aviv,32.171891,34.801153,,2,6.565557087518876e-05,594.0,1,1,297.0,297.0,4.258286918005688e-05,9.47043265990369e-05,2086.9298233150967,True,9.47043265990369e-05,False,False,False
51786,מחלף המחצבות/יציאה לכביש 60,North,Periphery,32.689605,35.302532,,5,0.0001641389271879,594.0,1,4,297.0,297.0,1.606671301613216e-05,0.0002643972743784,2598.722776911378,True,0.0002643972743784,False,False,False
5995,יהודה הלוי/סלינג'ר,North,Periphery,33.212885,35.567018,,4,0.0001313111417503,594.0,3,1,296.0,298.0,5.710159255934558e-05,1.29407289523069e-06,1831.364798699156,True,1.29407289523069e-06,False,False,False
1592,אלקודס/חממה,Center,Periphery,32.425697,35.033724,,2,6.565557087518876e-05,594.0,1,1,297.0,297.0,5.367149144475118e-05,0.0,2451.2371488049275,True,0.0,False,False,False
39259,חטיבת גולני/נהלל,Center,Periphery,32.433107,34.934998,,4,0.0001313111417503,594.0,2,2,297.0,297.0,3.027499565082559e-05,0.0001006074393549,2677.5839749136894,True,0.0001006074393549,False,False,False
44539,דוד המלך/הדבש,Center,Jerusalem,31.678817,35.167617,,5,0.0001641389271879,594.0,3,2,297.0,297.0,2.974999478645993e-05,0.0007331204891311,3347.2809608559746,True,0.0007331204891311,False,True,True
48448,יפה נוף/מגדים,Jerusalem,Jerusalem,31.777268,35.183926,,2,6.565557087518876e-05,594.0,1,1,297.0,297.0,1.084107685020226e-05,1.756314738468049e-05,3386.1499468459947,True,1.756314738468049e-05,False,False,False
43383,רפאל סויסה/רחל המשוררת,Center,Tel Aviv,31.844607,34.849697,,2,6.565557087518876e-05,594.0,1,1,301.0,293.0,3.774177812402868e-05,2.7520787532022136e-05,2491.090203288439,True,2.7520787532022136e-05,False,False,False
15261,ההסתדרות/גיבורי ישראל,Center,Tel Aviv,31.940872,34.884473,,2,6.565557087518876e-05,594.0,1,1,297.0,297.0,2.342664359807172e-05,8.173254062940053e-06,2314.690510354826,True,8.173254062940053e-06,False,False,False
48482,שדרות הרצל/וולפסון,Jerusalem,Jerusalem,31.783566,35.195376,,2,6.565557087518876e-05,594.0,1,1,297.0,297.0,1.0138961741517529e-05,0.0,3709.6666599384616,True,0.0,False,False,False
23151,אזור מר. שפינוזה/פלמח,Center,Tel Aviv,32.022692,34.804587,,1,3.282778543759438e-05,594.0,1,0,594.0,0.0,3.735968960879237e-05,0.0,2847.374300078653,True,0.0,False,False,False
23383,ויצמן/הברוש,Center,Tel Aviv,31.853559,34.848401,,2,6.565557087518876e-05,594.0,1,1,297.0,297.0,3.933819553910863e-05,0.0,1979.1147452456084,True,0.0,False,False,False
43617,אפיקים בנגב/תדהר,South,Beer Sheva,31.230025,34.800513,,4,0.0001313111417503,594.0,2,2,297.0,297.0,3.788378675664036e-05,0.0005350474576979,2861.9194203330817,True,0.0005350474576979,False,False,False
15267,ההסתדרות/שלמה בן יוסף,Center,Tel Aviv,31.942975,34.887326,,3,9.848335631278314e-05,594.0,2,1,297.0,297.0,2.105330664399088e-05,4.393038648836689e-05,2512.375047666333,True,4.393038648836689e-05,False,False,False
40287,משפחת מועד,North,Periphery,32.716284,35.352047,,2,6.565557087518876e-05,594.0,1,1,297.0,297.0,3.733606304217526e-05,9.328998733805738e-05,1990.8806217217543,True,9.328998733805738e-05,False,False,False
42498,שדרות אריק שרון/שדרות קרן הידידות,Center,Periphery,31.738927,34.74524,,3,9.848335631278314e-05,594.0,1,2,297.0,297.0,9.45110136392609e-06,6.490428414475037e-05,2303.8118418058643,True,6.490428414475037e-05,True,False,True
29562,מרכז מסחרי/וינגייט,Center,Tel Aviv,32.179685,34.806158,,3,9.848335631278314e-05,594.0,2,1,297.0,297.0,4.933290959391e-05,2.594054701938705e-05,1803.139877016553,True,2.594054701938705e-05,False,False,False
14400,זבולון/מודיעין,Center,Tel Aviv,32.167862,34.801797,,3,9.848335631278314e-05,594.0,1,2,297.0,297.0,4.440452306874724e-05,0.000160855017729,2441.5758830082414,True,0.000160855017729,False,False,False
50349,קרית היובל/תחנת רקל''ה הר הרצל,Jerusalem,Jerusalem,31.770603,35.181131,,2,6.565557087518876e-05,594.0,1,1,297.0,297.0,1.4237223982855974e-05,5.224987828328374e-07,3061.937991434392,True,5.224987828328374e-07,False,False,False
21617,עוזי חיטמן/חנוך לוין,Center,Tel Aviv,31.9186,34.873533,,3,9.848335631278314e-05,594.0,1,2,297.0,297.0,3.922976735285671e-05,6.706641900182526e-06,2980.068378099909,True,6.706641900182526e-06,False,False,False
21093,חבצלת/סביון,North,Periphery,32.696857,35.310043,,3,9.848335631278314e-05,594.0,2,1,297.0,297.0,1.517378814968977e-05,9.843758627139078e-06,2124.8135282976077,True,9.843758627139078e-06,False,False,False
14415,חוף זבולון,Center,Tel Aviv,32.173621,34.801607,,2,6.565557087518876e-05,594.0,1,1,297.0,297.0,4.4143048696987504e-05,6.162898103403537e-05,1946.8818251868577,True,6.162898103403537e-05,False,False,False
29553,מלון השרון,Center,Tel Aviv,32.179218,34.803731,,2,6.565557087518876e-05,594.0,1,1,297.0,297.0,4.755720382315119e-05,0.0,1718.2026655958325,True,0.0,False,False,False
14373,מדיקל סנטר/רמת ים,Center,Tel Aviv,32.177795,34.802879,,2,6.565557087518876e-05,594.0,1,1,297.0,297.0,4.5463687600685e-05,2.855363546903369e-05,1824.996438059441,True,2.855363546903369e-05,False,False,False
14375,רמת ים/מדינת היהודים,Center,Tel Aviv,32.168504,34.800034,,2,6.565557087518876e-05,594.0,1,1,297.0,297.0,4.632804570952136e-05,0.000127779672164,2249.7168963649133,True,0.000127779672164,False,False,False
15207,כביש 574/בית ספר ביר א סיכה,Center,Periphery,32.368265,35.033438,,7,0.0002297944980631,594.0,3,4,297.0,297.0,4.914105887031155e-05,0.004672987909844,2464.591344246237,True,0.004672987909844,False,True,True
35704,פנקס/שלמה המלך,Center,Tel Aviv,31.943467,34.882352,,2,6.565557087518876e-05,594.0,1,1,297.0,297.0,2.4412844679047382e-05,6.002106850738163e-07,2233.5763770525523,True,6.002106850738163e-07,False,False,False
